node,lon,lat,imbalance
6405,-97.63844961,30.43179764,0
6406,-97.68589468,30.37410672,0
6407,-97.77124731,30.31013504,0
6408,-97.75646943,30.30500581,0
6409,-97.7927848,30.45651912,0
6410,-97.7996478,30.46367623,0
6411,-97.78653124,30.28323001,0
6412,-97.98158571,30.36590175,0
6413,-97.80000618,30.54297653,0
6414,-98.0196675,30.4081947,0
6415,-97.84791994,30.36207867,0
6416,-97.75881438,30.17118962,0
6417,-97.69701055,30.44936783,0
6418,-97.77164181,30.41684716,0
6419,-97.91672812,30.1999997,0
6420,-97.73967052,30.54534281,0
6421,-97.84256089,30.28858318,0
6422,-97.79795643,30.35347598,0
6423,-97.77649382,30.28279636,0
6424,-97.7149376,30.52812442,0
6425,-97.76689192,30.29244512,0
6426,-97.5366536,30.36469219,0
6427,-97.48244959,30.2310666,0
6428,-97.9524234,30.30145582,0
6429,-97.78299226,30.18853515,0
6430,-97.75568949,30.26775562,0
6431,-97.74362105,30.18664468,0
6432,-97.98708776,30.4625333,0
6433,-97.65866165,30.37729009,0
6434,-97.78307928,30.43523819,0
6435,-97.83884492,30.51293841,0
6436,-97.62883564,30.29913911,0
6437,-97.77834134,30.26180857,0
6438,-97.72929016,30.1424698,0
6439,-97.86987747,30.54137623,0
6440,-97.64888804,30.28830019,0
6441,-97.7930325,30.28497348,0
6442,-97.71959303,30.48748394,0
6443,-97.85156458,30.51909792,0
6444,-97.76718782,30.23686525,0
6445,-97.59771962,30.47090556,0
6446,-97.87638967,30.32949558,0
6447,-97.74269329,30.15096696,0
6448,-97.6483487,30.3327165,0
6449,-97.76320484,30.24866023,0
6450,-97.69630922,30.33321955,0
6451,-97.68486234,30.36676663,0
6452,-97.64261136,30.3528365,0
6453,-97.78529716,30.21926343,0
6454,-97.87712766,30.57572806,0
6455,-97.7668018,30.23072873,0
6456,-97.81537456,30.47013655,0
6457,-97.70459379,30.42059173,0
6458,-97.82162703,30.07201948,0
6459,-97.77459821,30.42275062,0
6460,-97.85842528,30.29544672,0
6461,-97.77891526,30.34830476,0
6462,-97.76763709,30.22945007,0
6463,-97.92410547,30.19366874,0
6464,-97.75723399,30.29355227,0
6465,-97.80070759,30.45329661,0
6466,-97.88723695,30.28587907,0
6467,-97.80106426,30.22594035,0
6468,-97.72882372,30.4950373,0
6469,-97.84335407,30.2288432,0
6470,-97.71719925,30.26143947,0
6471,-97.8598433,30.17123945,0
6472,-97.76395071,30.23527286,0
6473,-97.80452832,30.15718949,0
6474,-97.67916663,30.4254081,0
6475,-97.55420107,30.46890413,0
6476,-97.77148299,30.21091017,0
6477,-97.73300085,30.26888457,0
6478,-97.62343348,30.465385,0
6479,-97.6856448,30.27616589,0
6480,-97.79887669,30.20330613,0
6481,-97.88995213,30.21014005,0
6482,-97.83240387,30.05745998,0
6483,-97.99894053,30.40969178,0
6484,-97.84347785,30.50602876,0
6485,-97.7879617,30.37935481,0
6486,-97.84123775,30.36768402,0
6487,-97.79037371,30.42571274,0
6488,-97.72631159,30.50858879,0
6489,-97.89067456,30.19414649,0
6490,-97.4331443,30.35045466,0
6491,-97.76353736,30.4646754,0
6492,-97.64761978,30.41790076,0
6493,-97.76402587,30.45388364,0
6494,-97.52184162,30.35557711,0
6495,-97.74937198,30.44459027,0
6496,-97.76235103,30.20510405,0
6497,-97.73792404,30.29952699,0
6498,-97.89380618,30.22382677,0
6499,-97.59729716,30.5029515,0
6500,-97.65904322,30.52846933,0
6501,-97.7383832,30.28489619,0
6502,-97.84898998,30.52451026,0
6503,-97.68493456,30.27317806,0
6504,-97.69831815,30.38634871,0
6505,-97.7679563,30.31395753,0
6506,-97.99024132,30.47008575,0
6507,-97.80073038,30.46363586,0
6508,-98.00955348,30.42531187,0
6509,-97.56177266,30.46549142,0
6510,-97.76638503,30.43933221,0
6511,-97.50555152,30.19796371,0
6512,-97.61119886,30.13047109,0
6513,-97.86935964,30.10401251,0
6514,-97.60954943,30.34543024,0
6515,-97.59895218,30.49781626,0
6516,-97.93277337,30.30986988,0
6517,-97.84214103,30.20247473,0
6518,-97.8745816,30.15431898,0
6519,-97.61744842,30.45534555,0
6520,-97.5763246,30.4613913,0
6521,-97.69290566,30.42823668,0
6522,-97.70406834,30.35452378,0
6523,-97.78330011,30.14676155,0
6524,-97.84401134,30.37590021,0
6525,-97.76210209,30.23820337,0
6526,-97.7361122,30.34179624,0
6527,-97.88122907,30.20799266,0
6528,-97.98687673,30.46401284,0
6529,-97.77431424,30.44701399,0
6530,-97.75476778,30.08601147,0
6531,-97.66612925,30.21010166,0
6532,-97.76423577,30.42110792,0
6533,-97.57920626,30.32092303,0
6534,-97.84027151,30.16645934,0
6535,-97.69737174,30.26932271,0
6536,-97.96698107,30.34323005,0
6537,-97.96792946,30.48039867,0
6538,-97.72247756,30.17055839,0
6539,-97.68528249,30.46839998,0
6540,-97.75409976,30.23916462,0
6541,-97.79770269,30.25888416,0
6542,-97.79059245,30.15765911,0
6543,-97.69828942,30.26614566,0
6544,-97.70272726,30.29425927,0
6545,-97.67344289,30.33597893,0
6546,-98.02154476,30.48662102,0
6547,-97.78704246,30.13356594,0
6548,-97.73350168,30.19554593,0
6549,-97.8635859,30.34186424,0
6550,-97.87602677,30.37811191,0
6551,-97.63437001,30.17736964,0
6552,-97.72439805,30.23282886,0
6553,-97.80763723,30.12325909,0
6554,-97.80450904,30.3229925,0
6555,-98.00561171,30.46548079,0
6556,-97.88384415,30.20615733,0
6557,-97.8667623,30.22625158,0
6558,-97.79802284,30.16222926,0
6559,-97.82605706,30.46550778,0
6560,-97.769814,30.177664,0
6561,-97.66778011,30.06467885,0
6562,-97.99394958,30.4465555,0
6563,-97.82922853,30.25440126,0
6564,-97.69528678,30.23755158,0
6565,-97.71258883,30.3850847,0
6566,-97.77424292,30.44482879,0
6567,-98.06102658,30.49965245,0
6568,-97.9112314,30.24339251,0
6569,-97.74534208,30.18510916,0
6570,-97.80235455,30.46224955,0
6571,-97.96726774,30.31841966,0
6572,-97.82506019,30.16497314,0
6573,-97.51921991,30.34199806,0
6574,-97.97654868,30.31793955,0
6575,-97.85630129,30.46204745,0
6576,-97.8027692,30.50579884,0
6577,-97.98772789,30.35261347,0
6578,-97.72653655,30.51327449,0
6579,-97.70997364,30.28440854,0
6580,-97.73000293,30.34445572,0
6581,-97.93260063,30.29341483,0
6582,-97.83277895,30.25318347,0
6583,-97.85054116,30.47852995,0
6584,-97.8012647,30.24850262,0
6585,-97.66005838,30.29119914,0
6586,-97.83822759,30.21906971,0
6587,-97.87422156,30.30017092,0
6588,-97.6819568,30.37796395,0
6589,-97.85497614,30.20160716,0
6590,-97.69837316,30.39170758,0
6591,-97.71853827,30.21149023,0
6592,-97.76070232,30.49781321,0
6593,-97.75762966,30.3019735,0
6594,-97.89237356,30.18231587,0
6595,-97.73480374,30.22409332,0
6596,-97.8504183,30.49050618,0
6597,-97.74000228,30.26523924,0
6598,-97.85277992,30.31338587,0
6599,-97.62048712,30.45251084,0
6600,-97.67000894,30.43416594,0
6601,-97.75062401,30.15957238,0
6602,-97.74279136,30.19919963,0
6603,-97.74240207,30.27310151,0
6604,-97.71126492,30.27615913,0
6605,-97.80974332,30.27652108,0
6606,-97.70696859,30.38125362,0
6607,-97.66130485,30.55539064,0
6608,-97.72736436,30.327698,0
6609,-98.03429371,30.3700025,0
6610,-97.59094475,30.25845852,0
6611,-97.67894161,30.36426148,0
6612,-98.03735352,30.47125634,0
6613,-97.57993018,30.48012419,0
6614,-98.09305702,30.38968505,0
6615,-97.70236878,30.23487262,0
6616,-97.78939593,30.49961714,0
6617,-97.84413387,30.32459907,0
6618,-97.89038123,30.37411016,0
6619,-97.5230318,30.36669632,0
6620,-97.77411189,30.42409409,0
6621,-97.62618403,30.42006301,0
6622,-97.68448997,30.27529216,0
6623,-97.77880345,30.14828354,0
6624,-97.60992984,30.4328736,0
6625,-97.73553841,30.26198391,0
6626,-97.94249842,30.44892534,0
6627,-97.66555539,30.36875534,0
6628,-97.65671491,30.3981063,0
6629,-97.57659054,30.28819419,0
6630,-97.66548513,30.49443494,0
6631,-97.87448449,30.13851753,0
6632,-97.71697069,30.27421848,0
6633,-97.76646711,30.34344179,0
6634,-97.6722623,30.3600424,0
6635,-97.54705238,30.35299872,0
6636,-97.69019884,30.36254485,0
6637,-97.97637767,30.49372141,0
6638,-97.71882888,30.40494003,0
6639,-97.77676628,30.34383553,0
6640,-97.88911615,30.38137979,0
6641,-97.86937609,30.15313647,0
6642,-98.01009653,30.46771577,0
6643,-97.59353911,30.50023096,0
6644,-97.76484037,30.2748569,0
6645,-97.45110027,30.46137343,0
6646,-97.82532921,30.22205651,0
6647,-97.61856884,30.33212885,0
6648,-97.59759614,30.11132978,0
6649,-97.75392997,30.4960623,0
6650,-97.85888468,30.15542897,0
6651,-97.97461477,30.48556452,0
6652,-97.61312799,30.35091229,0
6653,-97.92366857,30.3096633,0
6654,-97.73913836,30.25785909,0
6655,-97.70602937,30.25767122,0
6656,-97.83882042,30.08303519,0
6657,-97.87282498,30.23109589,0
6658,-97.71309404,30.52363122,0
6659,-97.74443187,30.38744696,0
6660,-97.73358277,30.21466487,0
6661,-97.80632338,30.45051393,0
6662,-97.76163591,30.18044558,0
6663,-97.98098238,30.40030813,0
6664,-97.77848811,30.39143827,0
6665,-97.61852427,30.44955664,0
6666,-97.82604609,30.27826963,0
6667,-97.99240744,30.43777436,0
6668,-97.77131641,30.2918433,0
6669,-97.75997255,30.40311222,0
6670,-97.74034187,30.1520237,0
6671,-97.83592091,30.4992208,0
6672,-97.78710742,30.28241086,0
6673,-97.81243359,30.17897244,0
6674,-97.97545336,30.34459528,0
6675,-98.00043802,30.44591375,0
6676,-97.83002712,30.4998239,0
6677,-97.79495158,30.49524893,0
6678,-97.55168439,30.34371687,0
6679,-97.83378082,30.31697407,0
6680,-97.75665286,30.34627565,0
6681,-97.67380951,30.33185269,0
6682,-97.77536454,30.20325491,0
6683,-97.8906679,30.37691292,0
6684,-97.78977043,30.16029442,0
6685,-97.79597582,30.27225103,0
6686,-97.83714738,30.15638199,0
6687,-97.7689599,30.23831884,0
6688,-97.55465386,30.46980605,0
6689,-97.78334874,30.13472176,0
6690,-97.81647382,30.11654777,0
6691,-97.71603694,30.28800072,0
6692,-97.85617721,30.16280778,0
6693,-97.84522631,30.17685273,0
6694,-97.82690005,30.43829063,0
6695,-97.77835102,30.40814748,0
6696,-97.60427065,30.52607707,0
6697,-97.8496325,30.45504077,0
6698,-98.00775738,30.4369677,0
6699,-97.98689859,30.4568076,0
6700,-97.78392954,30.24792196,0
6701,-97.36978977,30.41937313,0
6702,-97.86748209,30.16003655,0
6703,-97.78202092,30.10138798,0
6704,-97.74461179,30.1540581,0
6705,-97.76813544,30.18752326,0
6706,-97.74041919,30.19196776,0
6707,-97.67466353,30.36250624,0
6708,-97.73826407,30.35975258,0
6709,-97.67054425,30.3829869,0
6710,-97.7916296,30.16338222,0
6711,-97.95386407,30.36749813,0
6712,-97.48671646,30.40625635,0
6713,-97.86160467,30.35028869,0
6714,-97.85783246,30.30611784,0
6715,-97.97774364,30.34661928,0
6716,-97.8224489,30.17374039,0
6717,-97.73809813,30.33763666,0
6718,-97.92245558,30.47047265,0
6719,-98.05167322,30.41003886,0
6720,-97.97539051,30.49513006,0
6721,-97.76441278,30.30085526,0
6722,-97.873671,30.2056763,0
6723,-97.9978493,30.33076354,0
6724,-97.74557372,30.37385313,0
6725,-97.58534741,30.48486711,0
6726,-97.69289812,30.41782823,0
6727,-97.69569151,30.11165804,0
6728,-97.84267833,30.20721015,0
6729,-97.75849702,30.32666698,0
6730,-97.96832997,30.34609673,0
6731,-98.04295533,30.40537766,0
6732,-98.08591058,30.43728936,0
6733,-97.51445896,30.35539995,0
6734,-97.67958759,30.39766005,0
6735,-97.83219916,30.4455063,0
6736,-97.70825628,30.36646369,0
6737,-97.65620582,30.38355058,0
6738,-97.73963972,30.15169541,0
6739,-97.84588045,30.37510038,0
6740,-97.46907546,30.32363928,0
6741,-97.7444907,30.51750432,0
6742,-97.75210719,30.24642936,0
6743,-97.93136693,30.53712618,0
6744,-98.00838558,30.42429415,0
6745,-97.81007905,30.29709388,0
6746,-97.90123878,30.3592161,0
6747,-97.64333399,30.4427463,0
6748,-97.74885139,30.27490941,0
6749,-97.79231933,30.1366528,0
6750,-97.85239234,30.15844053,0
6751,-97.63868266,30.42154744,0
6752,-97.7287625,30.42959562,0
6753,-97.79942871,30.22731891,0
6754,-97.83075772,30.54825464,0
6755,-97.74765093,30.32261472,0
6756,-97.67560419,30.49172106,0
6757,-97.83497687,30.50252482,0
6758,-97.92286705,30.1856618,0
6759,-97.76939366,30.15196638,0
6760,-97.85150836,30.20873747,0
6761,-97.9888361,30.21296441,0
6762,-97.63739828,30.45752225,0
6763,-97.72417887,30.32292853,0
6764,-97.74465876,30.44638795,0
6765,-97.80017122,30.28739218,0
6766,-97.98909568,30.4673128,0
6767,-97.95812005,30.33111761,0
6768,-97.87518555,30.10434673,0
6769,-97.6253596,30.43787691,0
6770,-97.92047946,30.30520952,0
6771,-97.69067057,30.27315622,0
6772,-97.85027374,30.54596543,0
6773,-97.94256915,30.37974333,0
6774,-97.82084554,30.45119501,0
6775,-97.84555731,30.31056432,0
6776,-97.90799776,30.50086452,0
6777,-97.63280064,30.27423298,0
6778,-97.71864898,30.38604684,0
6779,-97.78958011,30.45735156,0
6780,-97.72075339,30.28401463,0
6781,-97.9872083,30.45199875,0
6782,-97.78405982,30.43494688,0
6783,-97.69703244,30.22956196,0
6784,-98.13269823,30.33991414,0
6785,-97.68748454,30.53160781,0
6786,-97.38308427,30.39679184,0
6787,-97.76847968,30.23552865,0
6788,-97.97680104,30.3615977,0
6789,-97.86493544,30.23148966,0
6790,-97.84206198,30.1441401,0
6791,-97.6574004,30.36944911,0
6792,-97.68793126,30.2145856,0
6793,-97.93068795,30.42044388,0
6794,-97.69326209,30.39231486,0
6795,-97.76246731,30.36110943,0
6796,-98.01680449,30.42279455,0
6797,-97.63638326,30.45458914,0
6798,-97.7442511,30.24181803,0
6799,-98.00516551,30.32960022,0
6800,-97.79595581,30.16734365,0
6801,-97.73232001,30.52675302,0
6802,-97.62666919,30.2687322,0
6803,-98.09032202,30.38154854,0
6804,-97.84550858,30.3945261,0
6805,-97.74624461,30.26592926,0
6806,-97.72268619,30.51834528,0
6807,-97.77072133,30.49882293,0
6808,-97.75114848,30.30585585,0
6809,-97.88574088,30.27574862,0
6810,-97.8339486,30.25324818,0
6811,-97.81888484,30.44017185,0
6812,-97.60040667,30.35620817,0
6813,-97.9442158,30.23173021,0
6814,-97.74026827,30.28678447,0
6815,-97.66885192,30.26508922,0
6816,-97.8882487,30.19548037,0
6817,-98.00093702,30.43308944,0
6818,-97.73063635,30.33343688,0
6819,-97.75549365,30.36695972,0
6820,-97.7569117,30.41864683,0
6821,-97.66358922,30.37654367,0
6822,-97.737092,30.24477001,0
6823,-97.84442633,30.16694572,0
6824,-97.64436173,30.42144738,0
6825,-97.99439174,30.42676852,0
6826,-97.77300755,30.1650683,0
6827,-97.79937334,30.38195702,0
6828,-97.86826424,30.52593489,0
6829,-97.66213585,30.42758525,0
6830,-97.85562903,30.15854253,0
6831,-97.95535464,30.2976892,0
6832,-97.64607056,30.45115939,0
6833,-97.84778947,30.16981488,0
6834,-98.09629307,30.46913434,0
6835,-97.76537371,30.32927298,0
6836,-97.71053478,30.35674098,0
6837,-97.80382258,30.45982954,0
6838,-97.74500547,30.34592007,0
6839,-97.68282094,30.32860682,0
6840,-97.72974306,30.27863527,0
6841,-97.62398905,30.16924702,0
6842,-97.87426571,30.21431673,0
6843,-97.88000449,30.28008927,0
6844,-97.80008186,30.38372572,0
6845,-97.63820631,30.2902409,0
6846,-97.89223423,30.37712992,0
6847,-97.70106267,30.53223876,0
6848,-97.7359941,30.52027801,0
6849,-97.77672014,30.16023014,0
6850,-97.77015392,30.27717706,0
6851,-97.77062795,30.42039686,0
6852,-97.68554293,30.27722268,0
6853,-97.84814062,30.47942161,0
6854,-97.73707194,30.19461725,0
6855,-97.74802958,30.2223852,0
6856,-97.86459641,30.54533747,0
6857,-97.73187069,30.26400366,0
6858,-97.75248639,30.21416162,0
6859,-97.93176674,30.30882794,0
6860,-97.7635084,30.46521587,0
6861,-97.63927203,30.41948333,0
6862,-97.72505954,30.52253527,0
6863,-97.79131468,30.20300221,0
6864,-97.91796661,30.57610588,0
6865,-97.8691893,30.29759078,0
6866,-97.84450106,30.08244456,0
6867,-97.78664235,30.42114471,0
6868,-98.09266238,30.4232797,0
6869,-97.95774791,30.349676,0
6870,-97.93597692,30.38633125,0
6871,-97.77520922,30.20388886,0
6872,-97.7476072,30.42070544,0
6873,-97.76903337,30.45614977,0
6874,-98.02223113,30.42422445,0
6875,-97.82374951,30.55053274,0
6876,-97.88952451,30.19348924,0
6877,-97.69871553,30.42164431,0
6878,-97.76039251,30.29360196,0
6879,-97.96440617,30.4111952,0
6880,-97.85862739,30.360865,0
6881,-97.79118134,30.21649255,0
6882,-97.82309983,30.13583432,0
6883,-97.7224728,30.35659951,0
6884,-97.57837399,30.23758768,0
6885,-97.81895326,30.44377363,0
6886,-97.9933545,30.43756061,0
6887,-97.91179223,30.51529914,0
6888,-97.88392343,30.27929487,0
6889,-97.82964035,30.39242271,0
6890,-98.07514788,30.40713667,0
6891,-97.82413729,30.24529719,0
6892,-97.75521886,30.198643,0
6893,-97.74662474,30.28414419,0
6894,-97.73065287,30.081966,0
6895,-97.72521547,30.3580305,0
6896,-98.05113247,30.27919998,0
6897,-97.71219474,30.28407444,0
6898,-97.75213139,30.19527653,0
6899,-97.76205764,30.44122438,0
6900,-97.71559892,30.35743687,0
6901,-97.76459435,30.22631697,0
6902,-97.67284355,30.39778186,0
6903,-97.6998521,30.27100193,0
6904,-97.78389283,30.19759883,0
6905,-97.90286945,30.22555022,0
6906,-97.85148461,30.30934219,0
6907,-97.69765387,30.22875514,0
6908,-97.84282988,30.53332674,0
6909,-97.75645173,30.24058712,0
6910,-97.62040149,30.37013475,0
6911,-97.57520609,30.47700481,0
6912,-97.75670484,30.49836625,0
6913,-97.97006594,30.37114758,0
6914,-97.76573888,30.22651044,0
6915,-97.90960401,30.24206221,0
6916,-97.70407491,30.26452353,0
6917,-97.75220966,30.29488961,0
6918,-97.58207068,30.46128908,0
6919,-97.67810553,30.50982643,0
6920,-97.7961017,30.45270785,0
6921,-97.95775903,30.35052788,0
6922,-97.61694042,30.35609347,0
6923,-97.75814287,30.30733251,0
6924,-97.815481,30.17998401,0
6925,-97.79798206,30.20000041,0
6926,-97.68973324,30.34212739,0
6927,-97.9688264,30.49310252,0
6928,-97.71203005,30.3467474,0
6929,-97.95287868,30.38490551,0
6930,-97.69920937,30.41521579,0
6931,-97.67334008,30.21852717,0
6932,-97.57989688,30.39657891,0
6933,-97.81497017,30.13502623,0
6934,-97.72855996,30.1951402,0
6935,-97.67111566,30.36307286,0
6936,-97.51311473,30.35571838,0
6937,-97.82014888,30.27494421,0
6938,-98.03048416,30.4732338,0
6939,-97.91817975,30.31661165,0
6940,-98.04423165,30.27251654,0
6941,-97.99407243,30.33636884,0
6942,-97.76735172,30.29135689,0
6943,-98.10993155,30.45419237,0
6944,-97.55320848,30.20084916,0
6945,-97.84814067,30.38064198,0
6946,-97.95310732,30.37143772,0
6947,-97.91015946,30.47318079,0
6948,-97.96743424,30.49684712,0
6949,-97.76716719,30.24582432,0
6950,-97.61865387,30.51428539,0
6951,-97.81907085,30.29740097,0
6952,-97.87961504,30.24560725,0
6953,-97.80672781,30.44765055,0
6954,-97.78216906,30.37995595,0
6955,-97.76543626,30.22848186,0
6956,-97.79793319,30.4684471,0
6957,-97.90144988,30.19828827,0
6958,-97.6842718,30.37556393,0
6959,-97.99527049,30.42003675,0
6960,-97.56919856,30.45108473,0
6961,-97.86227831,30.22684722,0
6962,-97.86319686,30.22415042,0
6963,-97.77728913,30.22757264,0
6964,-97.7550997,30.41266264,0
6965,-97.76462266,30.47569114,0
6966,-97.78550972,30.27831779,0
6967,-97.76748624,30.39839556,0
6968,-97.67423638,30.38121799,0
6969,-97.7547212,30.20748637,0
6970,-97.69315937,30.07487137,0
6971,-97.79706728,30.2692721,0
6972,-98.13294197,30.32886065,0
6973,-97.78207494,30.27162578,0
6974,-98.00457134,30.23034394,0
6975,-97.86503404,30.54787247,0
6976,-97.83683919,30.21637588,0
6977,-97.86678832,30.3422119,0
6978,-97.6771382,30.25615235,0
6979,-97.76265312,30.24737026,0
6980,-97.75816166,30.23452128,0
6981,-97.61101759,30.35178191,0
6982,-97.86101731,30.35980597,0
6983,-97.73196537,30.30305042,0
6984,-97.92598942,30.38686523,0
6985,-97.6932029,30.081098,0
6986,-97.92848643,30.31599959,0
6987,-97.68310512,30.47102367,0
6988,-97.80746614,30.45896341,0
6989,-97.80784564,30.26522766,0
6990,-97.7963162,30.20263111,0
6991,-97.74529229,30.46162402,0
6992,-97.60450155,30.09332751,0
6993,-97.84554039,30.15481511,0
6994,-97.62884907,30.40469806,0
6995,-97.76676245,30.35467165,0
6996,-97.92025524,30.3929589,0
6997,-97.81999934,30.18935667,0
6998,-97.72722086,30.36585755,0
6999,-97.72720209,30.30666114,0
7000,-97.76096433,30.29571739,0
7001,-97.77723723,30.23112592,0
7002,-97.84606521,30.32844557,0
7003,-97.56247663,30.3615722,0
7004,-97.8494517,30.45382018,0
7005,-97.64143346,30.49737385,0
7006,-97.74395493,30.29542169,0
7007,-97.89500015,30.13723356,0
7008,-97.71729067,30.52518544,0
7009,-97.66289121,30.48245487,0
7010,-97.613739,30.35691585,0
7011,-97.75877382,30.25349985,0
7012,-98.00775848,30.23316303,0
7013,-97.83177502,30.30658843,0
7014,-97.97055363,30.14481407,0
7015,-97.76505291,30.32652894,0
7016,-97.6681746,30.38969908,0
7017,-97.79081298,30.44436736,0
7018,-97.60779679,30.44012084,0
7019,-97.88766543,30.43367292,0
7020,-97.60742103,30.4272298,0
7021,-97.89345498,30.19333907,0
7022,-98.13224844,30.32738746,0
7023,-97.70441509,30.28324399,0
7024,-97.77996239,30.23651071,0
7025,-97.86582034,30.3414397,0
7026,-97.74186026,30.41138382,0
7027,-97.89610928,30.37086379,0
7028,-97.7351855,30.5163046,0
7029,-97.50182275,30.42531478,0
7030,-97.71875567,30.41658066,0
7031,-97.69241396,30.38554795,0
7032,-97.55366851,30.45410497,0
7033,-97.80772408,30.45826715,0
7034,-97.81056361,30.17048329,0
7035,-97.76476529,30.15174231,0
7036,-97.91302021,30.21507213,0
7037,-97.84228606,30.16882198,0
7038,-97.69394033,30.42044603,0
7039,-98.00807209,30.33051396,0
7040,-97.9903136,30.4261308,0
7041,-98.0173093,30.42383785,0
7042,-97.7290946,30.24986359,0
7043,-97.65438424,30.50630569,0
7044,-97.83866219,30.1701764,0
7045,-97.75494336,30.30858907,0
7046,-97.74333435,30.1994664,0
7047,-97.88843943,30.24706612,0
7048,-97.89609084,30.54485701,0
7049,-97.69961118,30.19712135,0
7050,-97.86947485,30.53967977,0
7051,-97.48375596,30.35354362,0
7052,-97.85631162,30.2747982,0
7053,-97.91599882,30.4871811,0
7054,-97.85948956,30.4465223,0
7055,-98.02115663,30.43308277,0
7056,-97.61954608,30.51168032,0
7057,-97.7072117,30.39384708,0
7058,-97.76087332,30.45096892,0
7059,-97.69450554,30.38899047,0
7060,-97.77875059,30.20897188,0
7061,-97.65978539,30.49439067,0
7062,-97.56007072,30.44326296,0
7063,-97.68917772,30.32268448,0
7064,-97.7762737,30.26140821,0
7065,-97.98085357,30.35885859,0
7066,-97.61044371,30.43493771,0
7067,-98.0005459,30.24039979,0
7068,-97.86019705,30.34041003,0
7069,-97.95467505,30.37784178,0
7070,-97.60433662,30.52817706,0
7071,-97.73514083,30.26183484,0
7072,-97.84204272,30.48614647,0
7073,-97.90968172,30.34696884,0
7074,-97.73744064,30.22107742,0
7075,-98.10106247,30.47762791,0
7076,-97.66145925,30.35584635,0
7077,-97.7086171,30.31094749,0
7078,-97.89130487,30.22410562,0
7079,-97.75095437,30.26931092,0
7080,-97.40927941,30.35223919,0
7081,-97.83575636,30.07144915,0
7082,-97.7416456,30.29486755,0
7083,-97.81943198,30.14879104,0
7084,-97.8401919,30.256329,0
7085,-97.9815319,30.35299336,0
7086,-97.81169673,30.3726135,0
7087,-97.83834352,30.47313445,0
7088,-97.68464652,30.36041977,0
7089,-97.42525435,30.32495563,0
7090,-97.71351354,30.36981938,0
7091,-97.84836392,30.55658593,0
7092,-97.96401731,30.13349996,0
7093,-97.73894886,30.26800677,0
7094,-97.75752055,30.27180012,0
7095,-97.85420579,30.46160139,0
7096,-97.86189276,30.54673398,0
7097,-97.69944137,30.371825,0
7098,-97.66099292,30.30360852,0
7099,-97.76071154,30.23511158,0
7100,-97.72567089,30.49337767,0
7101,-97.68120651,30.50893611,0
7102,-97.845133,30.46927486,0
7103,-97.6981034,30.23999412,0
7104,-97.88172844,30.51314924,0
7105,-97.76230428,30.40880818,0
7106,-97.70584827,30.32984264,0
7107,-97.92332746,30.30670128,0
7108,-97.65467311,30.4669181,0
7109,-97.88796082,30.54620501,0
7110,-97.74426429,30.32999707,0
7111,-97.83663975,30.5666586,0
7112,-97.7181975,30.32885471,0
7113,-97.79413472,30.43184894,0
7114,-97.87411532,30.32333187,0
7115,-97.67433299,30.06556706,0
7116,-97.80866119,30.17141746,0
7117,-97.96104246,30.31795014,0
7118,-97.60263073,30.52388313,0
7119,-97.73422183,30.36426413,0
7120,-97.90351713,30.19670391,0
7121,-97.76018503,30.41628241,0
7122,-97.85565733,30.19886249,0
7123,-97.56644368,30.48251095,0
7124,-97.72009231,30.26390234,0
7125,-97.72994505,30.03865218,0
7126,-97.78654293,30.21765728,0
7127,-97.73303954,30.30506347,0
7128,-97.84411216,30.49740644,0
7129,-97.72429506,30.2256564,0
7130,-97.80575606,30.32745885,0
7131,-97.69001104,30.42080797,0
7132,-97.74770314,30.26364291,0
7133,-97.92433189,30.18657858,0
7134,-97.59005349,30.48387544,0
7135,-97.70034068,30.40310426,0
7136,-97.84261177,30.14557428,0
7137,-97.76065223,30.2757135,0
7138,-97.7430816,30.33318834,0
7139,-97.99238875,30.43400555,0
7140,-97.64150995,30.29829475,0
7141,-97.60247031,30.10678856,0
7142,-97.86484567,30.54837215,0
7143,-97.71625607,30.26697144,0
7144,-97.88793758,30.16803129,0
7145,-97.62798061,30.47660234,0
7146,-97.84246086,30.4809675,0
7147,-97.63769783,30.42676126,0
7148,-97.83835712,30.51585801,0
7149,-97.72253324,30.07475208,0
7150,-97.97334252,30.58334339,0
7151,-97.73340611,30.39107411,0
7152,-97.78178344,30.27042633,0
7153,-97.55557897,30.34532124,0
7154,-97.73239192,30.36922719,0
7155,-97.63690859,30.4166408,0
7156,-97.68466507,30.41977087,0
7157,-97.79806286,30.26900577,0
7158,-97.75239597,30.29254457,0
7159,-97.84613208,30.47604548,0
7160,-97.58040365,30.24081156,0
7161,-97.81334488,30.18165816,0
7162,-97.86788945,30.11080506,0
7163,-97.75573764,30.3098262,0
7164,-97.69368204,30.17526524,0
7165,-97.87194156,30.28061958,0
7166,-97.68696622,30.4931026,0
7167,-97.78684444,30.24538089,0
7168,-97.6270702,30.42353278,0
7169,-97.7780475,30.33813404,0
7170,-97.76838553,30.43978876,0
7171,-97.79248367,30.27220389,0
7172,-97.69781663,30.36903574,0
7173,-97.99260207,30.34367359,0
7174,-97.74165585,30.36867885,0
7175,-97.70168219,30.4129507,0
7176,-97.74111177,30.23863841,0
7177,-97.86360267,30.17380327,0
7178,-97.7972827,30.42556617,0
7179,-97.87980514,30.2467275,0
7180,-97.6110633,30.1718712,0
7181,-98.07121829,30.36105011,0
